Date,CIPLA.NS,GOLDBEES.NS,INFY.NS,ITC.NS,MARICO.NS,MARUTI.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS
2022-07-11,935.3826904296875,43.560001373291016,1400.6805419921875,288.6415100097656,500.2634582519531,8373.20703125,845.0881958007812,435.69207763671875,2998.097900390625
2022-07-12,923.7341918945312,43.619998931884766,1367.830078125,286.39111328125,492.7247619628906,8286.646484375,839.518310546875,429.2122497558594,2970.0791015625
2022-07-13,941.108154296875,43.439998626708984,1373.3924560546875,287.71197509765625,494.9420471191406,8306.8232421875,847.947021484375,425.77301025390625,2925.83642578125
2022-07-14,938.9364624023438,43.29999923706055,1358.559814453125,284.5809631347656,499.91851806640625,8432.3564453125,867.4168701171875,426.72003173828125,2894.9443359375
2022-07-15,953.6450805664062,43.11000061035156,1359.986083984375,287.2227478027344,499.13018798828125,8639.3330078125,865.9381103515625,438.8323059082031,2890.938232421875
2022-07-18,954.9284057617188,43.54999923706055,1416.606689453125,288.9350280761719,500.5591125488281,8567.2412109375,870.2756958007812,449.4990539550781,2957.45263671875
2022-07-19,948.314453125,43.38999938964844,1411.139404296875,288.2501220703125,500.0663757324219,8578.1162109375,862.882080078125,447.65478515625,2967.830810546875
2022-07-20,968.896728515625,43.38999938964844,1440.7569580078125,291.7725524902344,505.6834411621094,8610.791015625,855.1928100585938,452.0411376953125,3055.24609375
2022-07-21,956.0635986328125,43.029998779296875,1457.4912109375,293.0934143066406,518.1493530273438,8657.9833984375,857.3123168945312,453.436767578125,3067.3134765625
2022-07-22,959.617431640625,43.689998626708984,1432.199951171875,294.0718688964844,523.4708251953125,8691.3974609375,862.093505859375,453.4866027832031,3061.231689453125
2022-07-25,947.475341796875,43.599998474121094,1429.632568359375,294.6100158691406,514.2567749023438,8485.35546875,856.0307006835938,448.1532287597656,3057.12841796875
2022-07-26,943.4280395507812,43.459999084472656,1379.7628173828125,295.9309387207031,500.50982666015625,8391.1181640625,855.3406982421875,439.7793273925781,3008.038818359375
2022-07-27,961.5423583984375,43.56999969482422,1398.683837890625,297.5942687988281,507.50653076171875,8521.2783203125,881.3168334960938,442.6703186035156,3078.463623046875
2022-07-28,955.0271606445312,44.02000045776367,1442.75390625,296.9093933105469,507.0137939453125,8583.2333984375,882.1547241210938,440.87591552734375,3147.63330078125
2022-07-29,964.849365234375,44.060001373291016,1473.4647216796875,296.5179748535156,510.4628601074219,8634.904296875,929.81884765625,448.2030944824219,3187.600341796875
2022-08-01,991.6507568359375,44.220001220703125,1474.7484130859375,300.8720703125,515.4885864257812,8861.123046875,905.6663818359375,477.71112060546875,3184.607421875
2022-08-02,991.3052368164062,44.18000030517578,1467.6649169921875,303.2692565917969,514.8480834960938,9028.0908203125,904.2369995117188,474.7702941894531,3177.85009765625
2022-08-03,998.8569946289062,44.189998626708984,1489.0579833984375,301.508056640625,512.877197265625,8875.923828125,884.2742919921875,466.3465270996094,3223.898681640625
2022-08-04,1031.0877685546875,44.65999984741211,1521.1953125,302.8289794921875,523.8157348632812,8883.10546875,905.46923828125,467.443115234375,3238.81396484375
2022-08-05,1020.9199829101562,44.720001220703125,1537.121337890625,304.1498718261719,512.1381225585938,8758.775390625,902.9554443359375,463.8044738769531,3248.564208984375
2022-08-08,1021.2672119140625,44.619998931884766,1539.736083984375,306.4002685546875,515.7843017578125,8838.7734375,897.4842529296875,466.7951354980469,3257.638916015625
